"BusNum","BusName","BusNomVolt","BusSlack","Bus:B1","BusG:1","BusPUVolt","BusAngle","DCLossMultiplier","AreaNum","ZoneNum","BANumber","OwnerNum","SubNum","Latitude","Longitude"
21507,"SAN JOSE 21 2",0.0313725490196078,"NO ",0,0,0.923243974678451,-70.3334829078862,1,4,1,1,1,0.266009544511906,37.418162,-121.769834
21508,"SAN JOSE 21 3",0.0313725490196078,"NO ",0,0,0.923243974678451,-70.3334829078862,1,4,1,1,1,0.266009544511906,37.418162,-121.769834
21509,"SAN JOSE 21 4",0.00130718954248366,"NO ",0,0,0.923243974678451,-70.3334829078862,1,4,1,1,1,0.266009544511906,37.418162,-121.769834
21510,"PLEASANTON 1 1",0.180392156862745,"NO ",0,0,0.923998772245097,-68.014906575183,1,4,1,1,1,0.266022037328536,37.703467,-121.857065
21511,"PLEASANTON 1 2",0.180392156862745,"NO ",0,0,0.923854310492595,-68.0311430984503,1,4,1,1,1,0.266022037328536,37.703467,-121.857065
21512,"SAN JOSE 22 1",0.180392156862745,"NO ",0,0,0.922587846816112,-70.313061335119,1,4,1,1,1,0.266034530145167,37.421526,-121.753931
21513,"SAN JOSE 22 2",0.180392156862745,"NO ",0,0,0.922735814744298,-70.2867016503355,1,4,1,1,1,0.266034530145167,37.421526,-121.753931
21514,"SAN JOSE 23 1",0.180392156862745,"NO ",0,0,0.928778459118956,-70.703125563874,1,4,1,1,1,0.266047022961797,37.377291,-121.839924
21515,"SAN JOSE 23 2",0.180392156862745,"NO ",0,0,0.92849502420501,-70.7286075343054,1,4,1,1,1,0.266047022961797,37.377291,-121.839924
21516,"SAN JOSE 23 3",0.180392156862745,"NO ",0,0,0.929080867388389,-70.6796585811834,1,4,1,1,1,0.266047022961797,37.377291,-121.839924
21517,"SAN JOSE 24 1",0.180392156862745,"NO ",0,0,0.943285347192972,-70.1672942569018,1,4,1,1,1,0.266059515778427,37.180134,-121.901802
21518,"SAN JOSE 25 1",0.180392156862745,"NO ",0,0,0.939521915144819,-70.4318081609693,1,4,1,1,1,0.266072008595058,37.185521,-121.831594
21519,"SAN JOSE 25 2",0.180392156862745,"NO ",0,0,0.939642621894789,-70.4108291745738,1,4,1,1,1,0.266072008595058,37.185521,-121.831594
21520,"PLEASANTON 2 1",0.180392156862745,"NO ",0,0,0.927757618011936,-68.4144805725054,1,4,1,1,1,0.266084501411688,37.699762,-121.876836
21521,"PLEASANTON 3 1",0.180392156862745,"NO ",0,0,0.926268659604597,-68.1063314275052,1,4,1,1,1,0.266096994228319,37.698913,-121.934167
21522,"PLEASANTON 3 2",0.180392156862745,"NO ",0,0,0.925952774937083,-68.1427042890109,1,4,1,1,1,0.266096994228319,37.698913,-121.934167
21523,"SAN JOSE 26 1",0.180392156862745,"NO ",0,0,0.924253032735612,-70.2828828058575,1,4,1,1,1,0.266109487044949,37.28005,-121.810233
21524,"SAN JOSE 26 2",0.180392156862745,"NO ",0,0,0.923969177555995,-70.299384575629,1,4,1,1,1,0.266109487044949,37.28005,-121.810233
21525,"SAN JOSE 27 1",0.180392156862745,"NO ",0,0,0.926983348322847,-70.1904005061043,1,4,1,1,1,0.26612197986158,37.283246,-121.819533
21526,"SAN JOSE 27 2",0.180392156862745,"NO ",0,0,0.926806025099557,-70.2108949109837,1,4,1,1,1,0.26612197986158,37.283246,-121.819533
21527,"SAN JOSE 28 1",0.450980392156863,"NO ",0,0,0.929918203398391,-65.4406669868832,1,4,1,1,1,0.26613447267821,37.386906,-121.854115
21528,"SAN JOSE 28 2",0.180392156862745,"NO ",0,0,0.926727037267578,-69.7854146268058,1,4,1,1,1,0.26613447267821,37.386906,-121.854115
21529,"SAN JOSE 29 1",0.180392156862745,"NO ",0,0,0.940659325194686,-70.3997768077267,1,4,1,1,1,0.26614696549484,37.409554,-121.920787
21530,"SAN JOSE 30 1",0.180392156862745,"NO ",0,0,0.932345545102763,-70.0874423789343,1,4,1,1,1,0.266159458311471,37.174218,-121.736845
21531,"SAN JOSE 31 1",0.450980392156863,"NO ",0,0,0.915753065746054,-65.7180317237189,1,4,1,1,1,0.266171951128101,37.178952,-121.909768
21532,"SAN JOSE 31 2",0.180392156862745,"NO ",0,0,0.944681941295191,-70.0767025959531,1,4,1,1,1,0.266171951128101,37.178952,-121.909768
21533,"SAN JOSE 32 1",0.180392156862745,"NO ",0,0,0.921602287966283,-70.3121919988369,1,4,1,1,1,0.266184443944732,37.311149,-121.83221
21534,"SAN JOSE 33 1",0.180392156862745,"NO ",0,0,0.926753274397826,-70.453356095633,1,4,1,1,1,0.266196936761362,37.252983,-121.773286
21535,"SAN JOSE 33 2",0.180392156862745,"NO ",0,0,0.926989613688868,-70.4184399909515,1,4,1,1,1,0.266196936761362,37.252983,-121.773286
21536,"ANTIOCH 1 1",0.180392156862745,"NO ",0,0,0.928578165841338,-66.151563257101,1,4,1,1,1,0.266209429577993,37.976635,-121.768046
21537,"ANTIOCH 1 2",0.180392156862745,"NO ",0,0,0.928252766188603,-66.1858872687968,1,4,1,1,1,0.266209429577993,37.976635,-121.768046
21538,"ANTIOCH 1 3",0.180392156862745,"NO ",0,0,0.92888904268588,-66.1188050177234,1,4,1,1,1,0.266209429577993,37.976635,-121.768046
21539,"ANTIOCH 2 1",0.180392156862745,"NO ",0,0,0.931482326040728,-66.3364525665654,1,4,1,1,1,0.266221922394623,37.956452,-121.861338
21540,"SAN JOSE 34 1",0.180392156862745,"NO ",0,0,0.927571153884999,-70.4974828264332,1,4,1,1,1,0.266234415211254,37.270388,-121.873579
21541,"SAN JOSE 34 2",0.180392156862745,"NO ",0,0,0.927322469154388,-70.5157679537327,1,4,1,1,1,0.266234415211254,37.270388,-121.873579
21542,"SAN JOSE 35 1",0.180392156862745,"NO ",0,0,0.927295064623491,-70.4135656249497,1,4,1,1,1,0.266246908027884,37.264264,-121.88698
21543,"SAN JOSE 35 2",0.180392156862745,"NO ",0,0,0.927183758989445,-70.4327723047049,1,4,1,1,1,0.266246908027884,37.264264,-121.88698
21544,"SAN JOSE 36 1",0.180392156862745,"NO ",0,0,0.92479648098095,-70.0677279332007,1,4,1,1,1,0.266259400844514,37.401118,-121.856851
21545,"SAN JOSE 36 2",0.180392156862745,"NO ",0,0,0.924525464648471,-70.0994801315873,1,4,1,1,1,0.266259400844514,37.401118,-121.856851
21546,"SAN JOSE 37 1",0.180392156862745,"NO ",0,0,0.920907732869272,-70.6598112563644,1,4,1,1,1,0.266271893661145,37.324423,-121.795561
21547,"SAN JOSE 38 1",0.180392156862745,"NO ",0,0,0.928472836149969,-70.4700974201909,1,4,1,1,1,0.266284386477775,37.276704,-121.848501
21548,"SAN JOSE 39 1",0.180392156862745,"NO ",0,0,0.922726571892944,-69.9606366151433,1,4,1,1,1,0.266296879294406,37.391585,-121.683905
21549,"SAN JOSE 39 2",0.180392156862745,"NO ",0,0,0.922546408550485,-69.9830747528398,1,4,1,1,1,0.266296879294406,37.391585,-121.683905
21550,"SAN JOSE 39 3",0.180392156862745,"NO ",0,0,0.922942775404808,-69.9347346484003,1,4,1,1,1,0.266296879294406,37.391585,-121.683905
21551,"SAN JOSE 40 1",0.180392156862745,"NO ",0,0,0.929124015931147,-70.5443117226956,1,4,1,1,1,0.266309372111036,37.285353,-121.86577
21552,"SAN JOSE 40 2",0.180392156862745,"NO ",0,0,0.928997789432189,-70.5710233330224,1,4,1,1,1,0.266309372111036,37.285353,-121.86577
21553,"ANTIOCH 3 1",0.180392156862745,"NO ",0,0,0.924293053118584,-66.9856324262809,1,4,1,1,1,0.266321864927667,37.888703,-121.791647
21554,"ANTIOCH 3 2",0.180392156862745,"NO ",0,0,0.924111668813349,-67.0065390164546,1,4,1,1,1,0.266321864927667,37.888703,-121.791647
21555,"ANTIOCH 3 3",0.180392156862745,"NO ",0,0,0.924483423793931,-66.9633985471032,1,4,1,1,1,0.266321864927667,37.888703,-121.791647
21556,"ANTIOCH 3 4",0.180392156862745,"NO ",0,0,0.924293053118584,-66.9856324262809,1,4,1,1,1,0.266321864927667,37.888703,-121.791647
21557,"ANTIOCH 4 1",0.180392156862745,"NO ",0,0,0.931461633922734,-65.591273825769,1,4,1,1,1,0.266334357744297,38.005942,-121.711103
21558,"DIXON 1",0.180392156862745,"NO ",0,0,0.926317486119318,-65.9393066708679,1,4,1,1,1,0.266346850560927,38.434043,-121.767594
21559,"LIVERMORE 1 1",0.180392156862745,"NO ",0,0,0.922968352302621,-68.8229000016281,1,4,1,1,1,0.266359343377558,37.677936,-121.756116
21560,"LIVERMORE 2 1",0.180392156862745,"NO ",0,0,0.935061323469506,-65.9377789890049,1,4,1,1,1,0.266371836194188,37.797775,-121.661244
21561,"SAN JOSE 41 1",0.180392156862745,"NO ",0,0,0.92065928095438,-70.7451231296574,1,4,1,1,1,0.266384329010819,37.344327,-121.748067
21562,"SAN JOSE 42 1",0.180392156862745,"NO ",0,0,0.926088885515441,-70.6556437274744,1,4,1,1,1,0.266396821827449,37.405416,-121.829135
21563,"SAN JOSE 43 1",0.180392156862745,"NO ",0,0,0.920500333724382,-70.663499922727,1,4,1,1,1,0.26640931464408,37.318088,-121.775478
21564,"OAKLEY 1 1",0.180392156862745,"NO ",0,0,0.927943269050822,-66.5074476795909,1,4,1,1,1,0.26642180746071,38.014217,-121.594502
21565,"OAKLEY 2 1",0.180392156862745,"NO ",0,0,0.931219895912297,-65.754559263748,1,4,1,1,1,0.266434300277341,37.955796,-121.681209
21566,"OAKLEY 2 2",0.180392156862745,"NO ",0,0,0.931121155961152,-65.7754410347722,1,4,1,1,1,0.266434300277341,37.955796,-121.681209
21567,"SAN JOSE 44 1",0.180392156862745,"NO ",0,0,0.919765578194701,-70.7804319770886,1,4,1,1,1,0.266446793093971,37.307912,-121.762432
21568,"SAN JOSE 44 2",0.180392156862745,"NO ",0,0,0.919961368329855,-70.758341703885,1,4,1,1,1,0.266446793093971,37.307912,-121.762432
21569,"DAVIS 3 1",0.180392156862745,"NO ",0,0,0.929822056014832,-65.4789183657678,1,4,1,1,1,0.266459285910601,38.630183,-121.684043
21570,"DAVIS 4 1",0.180392156862745,"NO ",0,0,0.930384684229835,-65.2845751205698,1,4,1,1,1,0.266471778727232,38.580505,-121.651519
21571,"BRENTWOOD 1 1",0.180392156862745,"NO ",0,0,0.929983304084187,-65.818764916402,1,4,1,1,1,0.266484271543862,37.984808,-121.732571
21572,"BRENTWOOD 1 2",0.180392156862745,"NO ",0,0,0.929747574533268,-65.8472997132303,1,4,1,1,1,0.266484271543862,37.984808,-121.732571
21573,"BRENTWOOD 2 1",0.180392156862745,"NO ",0,0,0.927754312009872,-66.4201840150166,1,4,1,1,1,0.266496764360493,37.907005,-121.620846
21574,"TRACY 1 1",0.180392156862745,"NO ",0,0,0.936631351893324,-65.9742727534247,1,4,1,1,1,0.266509257177123,37.809156,-121.624696
21575,"SAN MARTIN 1",0.180392156862745,"NO ",0,0,0.930756999437541,-69.35610770937,1,4,1,1,1,0.266521749993754,37.0315,-121.640631
21576,"SAN MARTIN 2",0.180392156862745,"NO ",0,0,0.930821401698398,-69.349195487885,1,4,1,1,1,0.266521749993754,37.0315,-121.640631
21577,"MORGAN HILL 1 1",0.180392156862745,"NO ",0,0,0.923915557634388,-70.3230612815763,1,4,1,1,1,0.266534242810384,37.247246,-121.571788
21578,"MORGAN HILL 1 2",0.180392156862745,"NO ",0,0,0.9236909971618,-70.3455542172875,1,4,1,1,1,0.266534242810384,37.247246,-121.571788
21579,"MORGAN HILL 2 1",0.180392156862745,"NO ",0,0,0.924772076512593,-70.5783627621854,1,4,1,1,1,0.266546735627014,37.271803,-121.686791
21580,"DISCOVERY BAY 1",0.180392156862745,"NO ",0,0,0.927977436660212,-66.3559283147193,1,4,1,1,1,0.266559228443645,37.905821,-121.597079
21581,"LIVERMORE 3 1",0.180392156862745,"NO ",0,0,0.920787516183635,-67.4672917527899,1,4,1,1,1,0.266571721260275,37.462568,-121.494778
21582,"LIVERMORE 4 1",0.180392156862745,"NO ",0,0,0.92662720079454,-69.2925902203983,1,4,1,1,1,0.266584214076906,37.553457,-121.485278
21583,"GILROY 1 1",0.180392156862745,"NO ",0,0,0.927815916688798,-69.1120206537003,1,4,1,1,1,0.266596706893536,37.089477,-121.527729
21584,"GILROY 2 1",0.180392156862745,"NO ",0,0,0.929102159232488,-68.6786342270399,1,4,1,1,1,0.266609199710167,37.026436,-121.524767
21585,"TRACY 2 1",0.180392156862745,"NO ",0,0,0.927076199896828,-66.6303935018145,1,4,1,1,1,0.266621692526797,37.659754,-121.453818
21586,"TRACY 3 1",0.180392156862745,"NO ",0,0,0.924406307310007,-67.2027162566865,1,4,1,1,1,0.266634185343428,37.745161,-121.608491
21587,"TRACY 3 2",0.0180392159356011,"NO ",0,0,0.913615441341571,-68.8445113383878,1,4,1,1,1,0.266634185343428,37.745161,-121.608491
21588,"TRACY 3 3",0.0180392159356011,"NO ",0,0,0.923870939963447,-67.2806745348176,1,4,1,1,1,0.266634185343428,37.745161,-121.608491
21589,"TRACY 3 4",0.00130718954248366,"NO ",0,0,0.923870939963447,-67.2806745348176,1,4,1,1,1,0.266634185343428,37.745161,-121.608491
21590,"STOCKTON 1 1",0.180392156862745,"NO ",0,0,0.932058960738578,-66.2589800507164,1,4,1,1,1,0.266646678160058,38.076648,-121.481639
21591,"STOCKTON 1 2",0.180392156862745,"NO ",0,0,0.93214244890474,-66.2445689214782,1,4,1,1,1,0.266646678160058,38.076648,-121.481639
21592,"STOCKTON 2 1",0.180392156862745,"NO ",0,0,0.933081188646409,-66.2331237981978,1,4,1,1,1,0.266659170976688,38.072509,-121.533667
21593,"ANTIOCH 5 1",1,"NO ",0,0,0.935406280767202,-60.0967891790019,1,4,1,1,1,0.266671663793319,38.016944,-121.765
21594,"ANTIOCH 5 2",0.450980392156863,"NO ",0,0,0.934950378833693,-62.4651295470092,1,4,1,1,1,0.266671663793319,38.016944,-121.765
21595,"ANTIOCH 5 3",0.180392156862745,"NO ",0,0,0.935394517736588,-64.7087474731836,1,4,1,1,1,0.266671663793319,38.016944,-121.765
21596,"ANTIOCH 5 4",0.0235294117647059,"NO ",0,0,0.916826370158416,-59.2136709791818,1,4,1,1,1,0.266671663793319,38.016944,-121.765
21597,"ANTIOCH 5 5",0.0235294117647059,"NO ",0,0,0.91649107211413,-59.2935835848178,1,4,1,1,1,0.266671663793319,38.016944,-121.765
21598,"ANTIOCH 5 6",0.0180392159356011,"NO ",0,0,0.916629446407112,-59.2558492477138,1,4,1,1,1,0.266671663793319,38.016944,-121.765
21599,"ANTIOCH 5 7",0.0172549017114577,"NO ",0,0,0.912245206218232,-59.0041361226945,1,4,1,1,1,0.266671663793319,38.016944,-121.765
21600,"BIRDS LANDING 1 1",0.450980392156863,"NO ",0,0,0.936663303576299,-62.5954314633849,1,4,1,1,1,0.266684156609949,38.116415,-121.769031
21601,"BIRDS LANDING 1 2",0.180392156862745,"NO ",0,0,0.937422627103275,-65.0467328097152,1,4,1,1,1,0.266684156609949,38.116415,-121.769031
21602,"BIRDS LANDING 1 3",0.0235294117647059,"NO ",0,0,0.951629657467504,-61.736871905907,1,4,1,1,1,0.266684156609949,38.116415,-121.769031
21603,"BIRDS LANDING 1 4",0.0180392159356011,"NO ",0,0,0.953400993812696,-61.740783323025,1,4,1,1,1,0.266684156609949,38.116415,-121.769031
21604,"BIRDS LANDING 1 5",0.0235294117647059,"NO ",0,0,0.95187441051048,-61.9680243229896,1,4,1,1,1,0.266684156609949,38.116415,-121.769031
21605,"BIRDS LANDING 1 6",0.0261437908496732,"NO ",0,0,0.951070803262698,-62.1560380557392,1,4,1,1,1,0.266684156609949,38.116415,-121.769031
21606,"BIRDS LANDING 1 7",0.450980392156863,"NO ",0,0,0.93651433359009,-62.6144337188359,1,4,1,1,1,0.266684156609949,38.116415,-121.769031
21607,"PITTSBURG 4 1",0.450980392156863,"NO ",0,0,0.936470099639094,-62.5630644262278,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21608,"PITTSBURG 4 2",0.180392156862745,"NO ",0,0,0.93563133686417,-64.6437643143749,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21609,"PITTSBURG 4 3",0.0180392159356011,"NO ",0,0,0.93625974218828,-67.1489348817158,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21610,"PITTSBURG 4 4",0.00130718954248366,"NO ",0,0,0.93625974218828,-67.1489348817158,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21611,"PITTSBURG 4 5",0.0180392159356011,"NO ",0,0,0.900607158748087,-60.5603858582945,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21612,"PITTSBURG 4 6",0.0180392159356011,"NO ",0,0,0.887142552001454,-57.6380897540598,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21613,"PITTSBURG 4 7",0.0235294117647059,"NO ",0,0,0.89132315121786,-59.1148417892936,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21614,"PITTSBURG 4 8",0.0180392159356011,"NO ",0,0,0.936470099639094,-62.5630644262278,1,4,1,1,1,0.26669664942658,38.0169,-121.8439
21615,"LIVERMORE 5 1",0.450980392156863,"NO ",0,0,0.931749645446466,-63.96513626572,1,4,1,1,1,0.26670914224321,37.7341,-121.6516
21616,"LIVERMORE 5 2",0.180392156862745,"NO ",0,0,0.9282827694501,-66.7441796443117,1,4,1,1,1,0.26670914224321,37.7341,-121.6516
21617,"LIVERMORE 5 3",0.0180392159356011,"NO ",0,0,0.913833730769811,-61.2907496352704,1,4,1,1,1,0.26670914224321,37.7341,-121.6516
21618,"LIVERMORE 5 4",0.0235294117647059,"NO ",0,0,0.906193359807543,-65.6653775525385,1,4,1,1,1,0.26670914224321,37.7341,-121.6516
21619,"LIVERMORE 5 5",0.0180392159356011,"NO ",0,0,0.910453402199323,-63.5620889295762,1,4,1,1,1,0.26670914224321,37.7341,-121.6516
21620,"LIVERMORE 5 6",0.0180392159356011,"NO ",0,0,0.911606296940377,-63.2366136221506,1,4,1,1,1,0.26670914224321,37.7341,-121.6516
21621,"ANTIOCH 6 1",0.450980392156863,"NO ",0,0,0.934672616349485,-62.2220883887075,1,4,1,1,1,0.266721635059841,38.0175,-121.7587
21622,"ANTIOCH 6 2",0.180392156862745,"NO ",0,0,0.935040903353512,-64.8775737816153,1,4,1,1,1,0.266721635059841,38.0175,-121.7587
21623,"ANTIOCH 6 3",0.0180392159356011,"NO ",0,0,0.932635245380306,-58.844058990323,1,4,1,1,1,0.266721635059841,38.0175,-121.7587
21624,"ANTIOCH 6 4",0.0180392159356011,"NO ",0,0,0.933545122741752,-59.5657496519919,1,4,1,1,1,0.266721635059841,38.0175,-121.7587
21625,"ANTIOCH 6 5",0.0180392159356011,"NO ",0,0,0.933657455100085,-59.9303026621083,1,4,1,1,1,0.266721635059841,38.0175,-121.7587
21626,"ANTIOCH 6 6",0.450980392156863,"NO ",0,0,0.934731532239331,-62.4770598110465,1,4,1,1,1,0.266721635059841,38.0175,-121.7587
21627,"SANTA CLARA 6 1",0.450980392156863,"NO ",0,0,0.91879079785368,-66.7702222171573,1,4,1,1,1,0.266734127876471,37.3767,-121.9508
21628,"SANTA CLARA 6 2",0.180392156862745,"NO ",0,0,0.927437915747237,-70.0641812177155,1,4,1,1,1,0.266734127876471,37.3767,-121.9508
21629,"SANTA CLARA 6 3",0.450980392156863,"NO ",0,0,0.919476908330874,-66.6888625013088,1,4,1,1,1,0.266734127876471,37.3767,-121.9508
21630,"SAN JOSE 45 1",0.180392156862745,"NO ",0,0,0.929685710340439,-70.1091856195727,1,4,1,1,1,0.266746620693101,37.2444,-121.7963
21631,"SAN JOSE 45 2",0.0180392159356011,"NO ",0,0,0.947123509163334,-67.8985700458076,1,4,1,1,1,0.266746620693101,37.2444,-121.7963
21632,"STANFORD 2 1",0.450980392156863,"NO ",0,0,0.9156777493223,-68.7861342107755,1,4,1,1,1,0.266759113509732,37.429848,-122.176284
21633,"STANFORD 2 2",0.180392156862745,"NO ",0,0,0.91245674271701,-71.8331802764578,1,4,1,1,1,0.266759113509732,37.429848,-122.176284
21634,"STANFORD 2 3",0.0235294117647059,"NO ",0,0,0.91217322348609,-72.3397095977239,1,4,1,1,1,0.266759113509732,37.429848,-122.176284
21635,"STANFORD 2 4",0.00130718954248366,"NO ",0,0,0.91217322348609,-72.3397095977239,1,4,1,1,1,0.266759113509732,37.429848,-122.176284
21636,"STANFORD 2 5",0.0180392159356011,"NO ",0,0,0.888819955019317,-68.0128819282737,1,4,1,1,1,0.266759113509732,37.429848,-122.176284
21637,"STANFORD 2 6",0.0180392159356011,"NO ",0,0,0.918029806529265,-69.162606864817,1,4,1,1,1,0.266759113509732,37.429848,-122.176284
21638,"STANFORD 2 7",0.450980392156863,"NO ",0,0,0.915974283503172,-68.690173943956,1,4,1,1,1,0.266759113509732,37.429848,-122.176284
21639,"GILROY 3 1",0.180392156862745,"NO ",0,0,0.931976500742612,-68.269341004135,1,4,1,1,1,0.266771606326362,37.0001,-121.5367
21640,"GILROY 3 2",0.180392156862745,"NO ",0,0,0.931616328676051,-68.3030019040499,1,4,1,1,1,0.266771606326362,37.0001,-121.5367
21641,"PITTSBURG 5 1",1,"NO ",0,0,0.939967270404514,-60.4833855162107,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21642,"PITTSBURG 5 2",0.450980392156863,"NO ",0,0,0.936761221275004,-62.4768301986819,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21643,"PITTSBURG 5 3",0.180392156862745,"NO ",0,0,0.93184677548398,-65.4135399999164,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21644,"PITTSBURG 5 4",0.0180392159356011,"NO ",0,0,0.931793532815185,-65.4563962817265,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21645,"PITTSBURG 5 5",0.00130718954248366,"NO ",0,0,0.931793532815185,-65.4563962817265,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21646,"PITTSBURG 5 6",0.0180392159356011,"NO ",0,0,0.959037185650634,-59.2670377288462,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21647,"PITTSBURG 5 7",0.0180392159356011,"NO ",0,0,0.959489994392432,-58.1227309759703,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21648,"PITTSBURG 5 8",0.0180392159356011,"NO ",0,0,0.939967270404514,-60.4833855162107,1,4,1,1,1,0.266784099142993,38.039168,-121.894469
21649,"PITTSBURG 6 1",0.450980392156863,"NO ",0,0,0.936470099638907,-62.647537447095,1,4,1,1,1,0.266796591959623,38.030071,-121.873004
21650,"PITTSBURG 6 2",0.180392156862745,"NO ",0,0,0.938925961494958,-65.0397077732777,1,4,1,1,1,0.266796591959623,38.030071,-121.873004
21651,"PITTSBURG 6 3",0.0180392159356011,"NO ",0,0,0.93193429532174,-61.1146722997615,1,4,1,1,1,0.266796591959623,38.030071,-121.873004
21652,"PITTSBURG 6 4",0.0180392159356011,"NO ",0,0,0.931512048855436,-59.9033578908148,1,4,1,1,1,0.266796591959623,38.030071,-121.873004
21653,"PITTSBURG 6 5",0.0287581699346405,"NO ",0,0,0.932217135308568,-59.6464201041994,1,4,1,1,1,0.266796591959623,38.030071,-121.873004
21654,"RODEO 1 1",0.180392156862745,"NO ",0,0,0.927178370023348,-68.1392486211243,1,4,1,1,1,0.266809084776254,38.018056,-122.2344
21655,"SUISUN CITY 3 1",0.450980392156863,"NO ",0,0,0.937131245821449,-63.2545223323419,1,4,1,1,1,0.266821577592884,38.226752,-121.843271
21656,"SUISUN CITY 3 2",0.180392156862745,"NO ",0,0,0.945456214646538,-64.202064150683,1,4,1,1,1,0.266821577592884,38.226752,-121.843271
21657,"SUISUN CITY 3 3",0.450980392156863,"NO ",0,0,0.936916043864568,-63.2156087272414,1,4,1,1,1,0.266821577592884,38.226752,-121.843271
21658,"SUISUN CITY 3 4",0.450980392156863,"NO ",0,0,0.937131245821449,-63.2545223323419,1,4,1,1,1,0.266821577592884,38.226752,-121.843271
21659,"SUISUN CITY 3 5",0.450980392156863,"NO ",0,0,0.937131245821449,-63.2545223323419,1,4,1,1,1,0.266821577592884,38.226752,-121.843271
21660,"BYRON 1",0.450980392156863,"NO ",0,0,0.933351819597259,-63.6198702734896,1,4,1,1,1,0.266834070409515,37.789167,-121.601944
21661,"BYRON 2",0.180392156862745,"NO ",0,0,0.938637098370737,-65.5621480691873,1,4,1,1,1,0.266834070409515,37.789167,-121.601944
21662,"BYRON 3",0.0180392159356011,"NO ",0,0,0.942133085600353,-62.5845655120493,1,4,1,1,1,0.266834070409515,37.789167,-121.601944
21663,"BYRON 4",0.0180392159356011,"NO ",0,0,0.942845642497698,-62.5137803445416,1,4,1,1,1,0.266834070409515,37.789167,-121.601944
21664,"OAKLAND 19 1",0.450980392156863,"NO ",0,0,0.924074110767017,-65.6659746712412,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21665,"OAKLAND 19 2",0.180392156862745,"NO ",0,0,0.921075587843945,-68.7456784205168,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21666,"OAKLAND 19 3",0.0180392159356011,"NO ",0,0,0.92060535960867,-70.088343811574,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21667,"OAKLAND 19 4",0.00130718954248366,"NO ",0,0,0.92060535960867,-70.088343811574,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21668,"OAKLAND 19 5",0.0180392159356011,"NO ",0,0,0.948083421680567,-64.8582972583696,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21669,"OAKLAND 19 6",0.0235294117647059,"NO ",0,0,0.945747928061594,-64.3699047703571,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21670,"OAKLAND 19 7",0.0180392159356011,"NO ",0,0,0.924074110767017,-65.6659746712412,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21671,"OAKLAND 19 8",0.450980392156863,"NO ",0,0,0.923893011826603,-65.5788782727176,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21672,"OAKLAND 19 9",0.450980392156863,"NO ",0,0,0.924074110767017,-65.6659746712412,1,4,1,1,1,0.266846563226145,37.79675,-122.28185
21673,"VACAVILLE 5 1",0.180392156862745,"NO ",0,0,0.931976500742612,-65.1012916659556,1,4,1,1,1,0.266859056042775,38.398867,-121.923973
21674,"VACAVILLE 5 2",0.180392156862745,"NO ",0,0,0.931796549163305,-65.1358366523657,1,4,1,1,1,0.266859056042775,38.398867,-121.923973
21675,"ANTIOCH 7 1",0.180392156862745,"NO ",0,0,0.932336737911668,-66.0153205400322,1,4,1,1,1,0.266871548859406,38.014423,-121.790679
21676,"BIRDS LANDING 2 1",0.450980392156863,"NO ",0,0,0.937893250588128,-62.6908755734501,1,4,1,1,1,0.266884041676036,38.1381,-121.8053
21677,"BIRDS LANDING 2 2",0.180392156862745,"NO ",0,0,0.938067872297857,-64.3827966971297,1,4,1,1,1,0.266884041676036,38.1381,-121.8053
21678,"BIRDS LANDING 2 3",0.450980392156863,"NO ",0,0,0.937264516137712,-62.7344751962684,1,4,1,1,1,0.266884041676036,38.1381,-121.8053
21679,"BIRDS LANDING 3 1",0.450980392156863,"NO ",0,0,0.937377357920261,-62.9218792664209,1,4,1,1,1,0.266896534492667,38.1711,-121.8461
21680,"BIRDS LANDING 3 2",0.180392156862745,"NO ",0,0,0.936097724817419,-64.3031992731608,1,4,1,1,1,0.266896534492667,38.1711,-121.8461
21681,"BIRDS LANDING 3 3",0.0180392159356011,"NO ",0,0,0.928339576405803,-61.1597843864252,1,4,1,1,1,0.266896534492667,38.1711,-121.8461
21682,"BIRDS LANDING 3 4",0.450980392156863,"NO ",0,0,0.937103058434875,-62.9323100745664,1,4,1,1,1,0.266896534492667,38.1711,-121.8461
